# uptime_s cap_pct v_uV cur_uA temp_dC bl_power status
82279.29 46 3594751 -294189 249 4 Discharging
82289.37 46 3645551 -58441 249 4 Discharging
82299.44 46 3636014 -106353 248 4 Discharging
82309.51 46 3645746 -58593 249 4 Discharging
82319.60 46 3643215 -58136 248 4 Discharging
82329.68 46 3641853 -58288 249 4 Discharging
82339.77 46 3601368 -299225 248 4 Discharging
82349.84 46 3587355 -238037 249 4 Discharging
82359.91 46 3635235 -64392 248 4 Discharging
82370.01 46 3646524 -58288 249 4 Discharging
82380.08 46 3643215 -157165 248 4 Discharging
82390.17 46 3644578 -59051 249 4 Discharging
82400.24 46 3644772 -57983 248 4 Discharging
82410.33 46 3643215 -59204 248 4 Discharging
82420.41 46 3622000 -119628 249 4 Discharging
82430.49 46 3587355 -270996 248 4 Discharging
82440.59 46 3619664 -194397 249 4 Discharging
82450.66 46 3645551 -57678 249 4 Discharging
82460.73 46 3642631 -115509 248 4 Discharging
82470.81 46 3644383 -58898 248 4 Discharging
82480.90 46 3638544 -170440 248 4 Discharging
82490.97 46 3640101 -57830 249 4 Discharging
82501.05 46 3603704 -177459 248 4 Discharging
82511.15 46 3601174 -203247 248 4 Discharging
82521.22 46 3621611 -146484 248 4 Discharging
82531.29 46 3629785 -278167 248 4 Discharging
82541.37 46 3633678 -131073 248 4 Discharging
82551.45 46 3627839 -139770 248 4 Discharging
82561.51 46 3636792 -68206 248 4 Discharging
82571.57 46 3601368 -178833 248 4 Discharging
82581.64 46 3606040 -192108 248 4 Discharging
82591.72 46 3643605 -63934 248 4 Discharging
82601.79 46 3625503 -152435 248 4 Discharging
82611.87 46 3642826 -58136 248 4 Discharging
82621.96 46 3636792 -59661 247 4 Discharging
82632.03 46 3633289 -60577 248 4 Discharging
82642.11 46 3639712 -113525 248 4 Discharging
82652.21 46 3583656 -278930 248 4 Discharging
82662.28 46 3644383 -58593 248 4 Discharging
82672.35 46 3643021 -57830 247 4 Discharging
82682.44 46 3643215 -60730 247 4 Discharging
82692.53 46 3642826 -58746 247 4 Discharging
82702.61 46 3623946 -135803 247 4 Discharging
82712.69 46 3639907 -58136 247 4 Discharging
82722.77 46 3629007 -68512 248 4 Discharging
82732.84 46 3593388 -205383 248 4 Discharging
82742.93 46 3627255 -151214 248 4 Discharging
82753.00 46 3623362 -151062 247 4 Discharging
82763.08 46 3630759 -116272 247 4 Discharging
82773.16 46 3627839 -105590 247 4 Discharging
82783.25 46 3639907 -57983 247 4 Discharging
82793.33 46 3601758 -179748 247 4 Discharging
82803.40 46 3575871 -269470 248 4 Discharging
82813.49 45 3638739 -138855 247 4 Discharging
82823.57 45 3640685 -58288 247 4 Discharging
82833.66 45 3619664 -184936 248 4 Discharging
82843.75 45 3635235 -70648 247 4 Discharging
82853.82 45 3640685 -58746 248 4 Discharging
82863.91 45 3601174 -177612 248 4 Discharging
82873.99 45 3601758 -226288 248 4 Discharging
82884.08 45 3596892 -332489 248 4 Discharging
82894.16 45 3603899 -191650 248 4 Discharging
82904.23 45 3598643 -216369 248 4 Discharging
82914.31 45 3638739 -63476 248 4 Discharging
82924.39 45 3636598 -58746 247 4 Discharging
82934.47 45 3616550 -277099 248 4 Discharging
82944.57 45 3583462 -201263 248 4 Discharging
82954.64 45 3631926 -115509 248 4 Discharging
82964.71 45 3640880 -57678 247 4 Discharging
82974.80 45 3640685 -57678 248 4 Discharging
82984.90 45 3623557 -136871 247 4 Discharging
82994.97 45 3635041 -62713 247 4 Discharging
83005.06 45 3634651 -58593 247 4 Discharging
83015.15 45 3603120 -180206 248 4 Discharging
83025.24 45 3626477 -84228 247 4 Discharging
83035.33 45 3601368 -219726 247 4 Discharging
83045.42 45 3616939 -187988 247 4 Discharging
83055.50 45 3638933 -58288 247 4 Discharging
83065.59 45 3616355 -185241 247 4 Discharging
83075.66 45 3629591 -59967 247 4 Discharging
83085.77 45 3601174 -171508 248 4 Discharging
83095.84 45 3627644 -118255 247 4 Discharging
83105.92 45 3637960 -58136 247 4 Discharging
83116.01 45 3632510 -82702 247 4 Discharging
83126.10 45 3635819 -59051 247 4 Discharging
83136.19 45 3601368 -206756 247 4 Discharging
83146.28 45 3615577 -180511 247 4 Discharging
83156.36 45 3601758 -261841 248 4 Discharging
83166.44 45 3636792 -58136 247 4 Discharging
83176.51 45 3637766 -57678 247 4 Discharging
83186.60 45 3632316 -59509 247 4 Discharging
83196.67 45 3610711 -132293 248 4 Discharging
83206.75 45 3622973 -117797 247 4 Discharging
83216.84 45 3597865 -167846 248 4 Discharging
83226.91 45 3605650 -169220 248 4 Discharging
83236.98 45 3594361 -209045 247 4 Discharging
83247.06 45 3615772 -151062 247 4 Discharging
83257.14 45 3620832 -83618 248 4 Discharging
83267.22 45 3636208 -58441 247 4 Discharging
83277.32 45 3634262 -59051 247 4 Discharging
83287.41 45 3629202 -60730 247 4 Discharging
83297.47 45 3598060 -153198 247 4 Discharging
83307.57 45 3597670 -208435 248 4 Discharging
83317.66 45 3628423 -71106 247 4 Discharging
83327.74 45 3605650 -214538 247 4 Discharging
83337.82 45 3629785 -121460 247 4 Discharging
83347.90 45 3616745 -129852 247 4 Discharging
83357.97 45 3620832 -75683 247 4 Discharging
83368.05 45 3619470 -64086 247 4 Discharging
83378.14 45 3585408 -213012 248 4 Discharging
83388.22 45 3632705 -57983 247 4 Discharging
83398.30 45 3564387 -320129 248 4 Discharging
83408.37 45 3630175 -57983 247 4 Discharging
83418.48 45 3631343 -58898 247 4 Discharging
83428.56 45 3585992 -275421 248 4 Discharging
83438.65 45 3597670 -258789 247 4 Discharging
83448.74 45 3589885 -274810 248 4 Discharging
83458.81 45 3634457 -59204 248 4 Discharging
83468.89 45 3632121 -59356 248 4 Discharging
83478.99 45 3604093 -168609 248 4 Discharging
83489.06 45 3632900 -57983 247 4 Discharging
83499.13 45 3629007 -96130 247 4 Discharging
83509.20 45 3616939 -108184 248 4 Discharging
83519.29 45 3585019 -209045 248 4 Discharging
83529.38 45 3564387 -336609 248 4 Discharging
83539.45 45 3607402 -207519 248 4 Discharging
83549.54 45 3629980 -101013 248 4 Discharging
83559.61 45 3631148 -69580 247 4 Discharging
83569.67 45 3634262 -59509 248 4 Discharging
83579.75 45 3600395 -218811 247 4 Discharging
83589.85 45 3614798 -114746 248 4 Discharging
83599.92 45 3618691 -59356 248 4 Discharging
83610.00 45 3591053 -176239 248 4 Discharging
83620.07 45 3631926 -58288 248 4 Discharging
83630.12 44 3630369 -58288 247 4 Discharging
83640.20 44 3621027 -100402 248 4 Discharging
83650.28 44 3615577 -173645 247 4 Discharging
83660.36 44 3628618 -58746 247 4 Discharging
83670.44 44 3618496 -59661 247 4 Discharging
83680.52 44 3570810 -256958 248 4 Discharging
83690.62 44 3628423 -65307 248 4 Discharging
83700.69 44 3628423 -102539 247 4 Discharging
83710.78 44 3629202 -59509 248 4 Discharging
83720.85 44 3623946 -59661 247 4 Discharging
83730.96 44 3591831 -254974 248 4 Discharging
83741.04 44 3607013 -132751 247 4 Discharging
83751.13 44 3591442 -186615 248 4 Discharging
83761.21 44 3631537 -58746 247 4 Discharging
83771.29 44 3630175 -58746 248 4 Discharging
83781.37 44 3595529 -186309 248 4 Discharging
83791.45 44 3630369 -58593 248 4 Discharging
83801.56 44 3626477 -58288 248 4 Discharging
83811.64 44 3563609 -274658 248 4 Discharging
83821.72 44 3582878 -187072 248 4 Discharging
83831.82 44 3597865 -269317 247 4 Discharging
83841.90 44 3629785 -58441 248 4 Discharging
83851.98 44 3629007 -58288 247 4 Discharging
83862.09 44 3619859 -134735 247 4 Discharging
83872.17 44 3628812 -58746 248 4 Discharging
83882.25 44 3622195 -59509 248 4 Discharging
83892.31 44 3582683 -206298 248 4 Discharging
83902.38 44 3629007 -58898 247 4 Discharging
83912.46 44 3562636 -373077 248 4 Discharging
83922.53 44 3623752 -58746 248 4 Discharging
83932.62 44 3626866 -69580 247 4 Discharging
83942.69 44 3624530 -78887 247 4 Discharging
83952.77 44 3613436 -115051 248 4 Discharging
83962.88 44 3576260 -205536 248 4 Discharging
83972.95 44 3615188 -119018 248 4 Discharging
83983.02 44 3626282 -58593 248 4 Discharging
83993.10 44 3622195 -62713 248 4 Discharging
84003.20 44 3622389 -103912 248 4 Discharging
84013.28 44 3622389 -58593 248 4 Discharging
84023.36 44 3580348 -250244 248 4 Discharging
84033.44 44 3591247 -166931 248 4 Discharging
84043.52 44 3578207 -175171 248 4 Discharging
84053.60 44 3608181 -75378 248 4 Discharging
84063.71 44 3585019 -176696 248 4 Discharging
84073.78 44 3587355 -200805 248 4 Discharging
84083.86 44 3589301 -200805 248 4 Discharging
84093.94 44 3562830 -298919 248 4 Discharging
84104.02 44 3618302 -58593 248 4 Discharging
84114.09 44 3584046 -177765 248 4 Discharging
84124.16 44 3606234 -99945 248 4 Discharging
84134.26 44 3600979 -169525 248 4 Discharging
84144.33 44 3603120 -159759 248 4 Discharging
84154.42 44 3621805 -62408 248 4 Discharging
84164.50 44 3613241 -107269 248 4 Discharging
84174.61 44 3602342 -61340 248 4 Discharging
84184.70 44 3585603 -175476 248 4 Discharging
84194.78 44 3617913 -84075 248 4 Discharging
84204.90 44 3624530 -59814 248 4 Discharging
84214.99 44 3621221 -59204 248 4 Discharging
84225.07 44 3593194 -213012 248 4 Discharging
84235.15 44 3624530 -58898 248 4 Discharging
84245.22 44 3619664 -89263 248 4 Discharging
84255.32 44 3597670 -137329 248 4 Discharging
84265.41 44 3581905 -173187 248 4 Discharging
84275.49 44 3624530 -57983 248 4 Discharging
84285.58 44 3623946 -58136 248 4 Discharging
84295.66 44 3610127 -117492 248 4 Discharging
84305.73 44 3602926 -134735 248 4 Discharging
84315.82 44 3573535 -261535 248 4 Discharging
84325.90 44 3615577 -64086 248 4 Discharging
84335.98 44 3569059 -201721 248 4 Discharging
84346.07 44 3618886 -59509 248 4 Discharging
84356.36 44 3622000 -58593 248 4 Discharging
84366.42 44 3620832 -58288 248 4 Discharging
84376.51 44 3606624 -162506 248 4 Discharging
84386.59 44 3617718 -58593 248 4 Discharging
84396.66 44 3552904 -335693 248 4 Discharging
84406.74 44 3582099 -173645 248 4 Discharging
84416.81 44 3615382 -141143 248 4 Discharging
84426.89 44 3606818 -150146 248 4 Discharging
84436.99 44 3621416 -58593 248 4 Discharging
84447.07 44 3618886 -99945 248 4 Discharging
84457.15 43 3619664 -58593 248 4 Discharging
84467.24 43 3614214 -59509 248 4 Discharging
84477.34 43 3568085 -245819 248 4 Discharging
84487.42 43 3616745 -59051 248 4 Discharging
84497.49 43 3593388 -215759 248 4 Discharging
84507.59 43 3600006 -190124 248 4 Discharging
84517.66 43 3620248 -58746 248 4 Discharging
84527.75 43 3613241 -58593 248 4 Discharging
84537.82 43 3617134 -58441 248 4 Discharging
84547.88 43 3607986 -59661 248 4 Discharging
84557.94 43 3564582 -290222 249 4 Discharging
84568.02 43 3619664 -79040 248 4 Discharging
84578.11 43 3606818 -111236 248 4 Discharging
84588.20 43 3589301 -187072 248 4 Discharging
84598.28 43 3619470 -58441 248 4 Discharging
84608.38 43 3616939 -65460 248 4 Discharging
84618.47 43 3576844 -174408 248 4 Discharging
84628.55 43 3587938 -182190 249 4 Discharging
84638.64 43 3608181 -146789 248 4 Discharging
84648.72 43 3619275 -57983 248 4 Discharging
84658.80 43 3604677 -75531 248 4 Discharging
84668.93 43 3592610 -128936 248 4 Discharging
84679.02 43 3610322 -58136 248 4 Discharging
84689.09 43 3599033 -151977 248 4 Discharging
84699.17 43 3568864 -179748 248 4 Discharging
84709.26 43 3596308 -76141 248 4 Discharging
84719.33 43 3589690 -165100 248 4 Discharging
84729.41 43 3575092 -186462 248 4 Discharging
84739.49 43 3560495 -232849 248 4 Discharging
84749.57 43 3575482 -194091 248 4 Discharging
84759.65 43 3552515 -259094 248 4 Discharging
84769.76 43 3571589 -186157 248 4 Discharging
84779.84 43 3587744 -210418 248 4 Discharging
84789.91 43 3595140 -166015 248 4 Discharging
84799.99 43 3575482 -198516 248 4 Discharging
84810.12 43 3615772 -57983 248 4 Discharging
84820.21 43 3610127 -65460 248 4 Discharging
84830.28 43 3610906 -58441 248 4 Discharging
84840.37 43 3598643 -59661 248 4 Discharging
84850.45 43 3576066 -173339 248 4 Discharging
84860.52 43 3613825 -59051 248 4 Discharging
84870.61 43 3609932 -58746 248 4 Discharging
84880.70 43 3595919 -167389 248 4 Discharging
84890.80 43 3613825 -58898 248 4 Discharging
84900.88 43 3607986 -61187 248 4 Discharging
84910.95 43 3607791 -58441 248 4 Discharging
84921.04 43 3572951 -178985 248 4 Discharging
84931.10 43 3565166 -261078 248 4 Discharging
84941.19 43 3610711 -59814 249 4 Discharging
84951.27 43 3610322 -58288 248 4 Discharging
84961.35 43 3609738 -59051 248 4 Discharging
84971.47 43 3568085 -250702 248 4 Discharging
84981.55 43 3599033 -119934 248 4 Discharging
84991.64 43 3562441 -201873 249 4 Discharging
85001.71 43 3556602 -283355 249 4 Discharging
85011.80 43 3596113 -152588 248 4 Discharging
85021.88 43 3611684 -58898 248 4 Discharging
85031.97 43 3598060 -121002 248 4 Discharging
85042.09 43 3608181 -184631 248 4 Discharging
85052.18 43 3602731 -79040 248 4 Discharging
85062.26 43 3546092 -282745 248 4 Discharging
85072.34 43 3603120 -155944 249 4 Discharging
85082.42 43 3610322 -59051 248 4 Discharging
85092.50 43 3592026 -134277 249 4 Discharging
85102.59 43 3608570 -58746 248 4 Discharging
85112.67 43 3606624 -59509 248 4 Discharging
85122.75 43 3595529 -156555 248 4 Discharging
85132.83 43 3568669 -172577 249 4 Discharging
85142.98 43 3579569 -178070 249 4 Discharging
85153.05 43 3591247 -135192 249 4 Discharging
85163.13 43 3576066 -193328 248 4 Discharging
85173.21 43 3609543 -58136 248 4 Discharging
85183.30 43 3607791 -59356 248 4 Discharging
85193.38 43 3593778 -74768 248 4 Discharging
85203.48 43 3590079 -137024 248 4 Discharging
85213.56 43 3590663 -58136 249 4 Discharging
85223.63 43 3558354 -199585 249 4 Discharging
85233.71 43 3602147 -63629 249 4 Discharging
85243.79 43 3602536 -63476 248 4 Discharging
85253.87 43 3578012 -157470 248 4 Discharging
85263.95 43 3577039 -252227 248 4 Discharging
85274.04 43 3592999 -117950 248 4 Discharging
85284.12 43 3563025 -170135 248 4 Discharging
85294.20 43 3548233 -293274 249 4 Discharging
85304.29 43 3606234 -58746 248 4 Discharging
85314.36 43 3601368 -68359 248 4 Discharging
85324.44 43 3562052 -181274 249 4 Discharging
85334.53 43 3541615 -312042 249 4 Discharging
85344.61 43 3560105 -178833 249 4 Discharging
85354.69 43 3562052 -183105 249 4 Discharging
85364.77 43 3606040 -58898 249 4 Discharging
85374.87 43 3592999 -76141 248 4 Discharging
85384.95 43 3605650 -58441 248 4 Discharging
85395.03 43 3603509 -59356 248 4 Discharging
85405.15 42 3593972 -85601 248 4 Discharging
85415.23 42 3566918 -215759 249 4 Discharging
85425.31 42 3561468 -179596 249 4 Discharging
85435.38 42 3576844 -202026 249 4 Discharging
85445.46 42 3563414 -210113 248 4 Discharging
85455.53 42 3594556 -91705 248 4 Discharging
85465.61 42 3594751 -114441 248 4 Discharging
85475.69 42 3601758 -58746 248 4 Discharging
85485.78 42 3595724 -58898 248 4 Discharging
85495.85 42 3552709 -204773 249 4 Discharging
85505.94 42 3586381 -111389 248 4 Discharging
85516.01 42 3583656 -148468 248 4 Discharging
85526.09 42 3596308 -59509 249 4 Discharging
85536.17 42 3558159 -262146 249 4 Discharging
85546.27 42 3583851 -114746 248 4 Discharging
85556.36 42 3588133 -86517 249 4 Discharging
85566.43 42 3559911 -175018 249 4 Discharging
85576.52 42 3541809 -244751 249 4 Discharging
85586.59 42 3587160 -77514 248 4 Discharging
85596.67 42 3581126 -139923 249 4 Discharging
85606.75 42 3598254 -59661 248 4 Discharging
85616.85 42 3590663 -62561 249 4 Discharging
85626.93 42 3590858 -58898 249 4 Discharging
85637.01 42 3555629 -169525 249 4 Discharging
85647.11 42 3555045 -184631 249 4 Discharging
85657.18 42 3599033 -58746 249 4 Discharging
85667.26 42 3588912 -122680 249 4 Discharging
85677.34 42 3598643 -59204 249 4 Discharging
85687.43 42 3596502 -64239 249 4 Discharging
85697.51 42 3593194 -62103 249 4 Discharging
85707.59 42 3590079 -58898 249 4 Discharging
85717.66 42 3554850 -120391 249 4 Discharging
85727.74 42 3583851 -114441 249 4 Discharging
85737.82 42 3597865 -58288 249 4 Discharging
85747.92 42 3585214 -109558 249 4 Discharging
85758.00 42 3597281 -58898 249 4 Discharging
85768.09 42 3592610 -59967 249 4 Discharging
85778.17 42 3579958 -156250 249 4 Discharging
85788.26 42 3550374 -189056 249 4 Discharging
85798.33 42 3559132 -203552 249 4 Discharging
85808.40 42 3592026 -59051 249 4 Discharging
85818.50 42 3560300 -267029 249 4 Discharging
85828.57 42 3531688 -340423 249 4 Discharging
85838.64 42 3567502 -207519 249 4 Discharging
85848.74 42 3585992 -58593 249 4 Discharging
85858.81 42 3585992 -61187 249 4 Discharging
85868.88 42 3549011 -173645 249 4 Discharging
85878.97 42 3545508 -290680 249 4 Discharging
85889.04 42 3592220 -58441 249 4 Discharging
85899.13 42 3590274 -59204 249 4 Discharging
85909.20 42 3581321 -108337 249 4 Discharging
85919.29 42 3568475 -167999 249 4 Discharging
85929.37 42 3566723 -132141 249 4 Discharging
85939.43 42 3537138 -236663 249 4 Discharging
85949.53 42 3593972 -58136 249 4 Discharging
85959.60 42 3592026 -145721 249 4 Discharging
85969.68 42 3593194 -58898 249 4 Discharging
85979.76 42 3541420 -211944 249 4 Discharging
85989.93 42 3561079 -157318 249 4 Discharging
86000.00 42 3578012 -58441 249 4 Discharging
86010.07 42 3536165 -224151 249 4 Discharging
86020.16 42 3530326 -395508 249 4 Discharging
86030.24 42 3585214 -59204 249 4 Discharging
86040.32 42 3568864 -207367 249 4 Discharging
86050.40 42 3590274 -58898 249 4 Discharging
86060.49 42 3587744 -57525 249 4 Discharging
86070.57 42 3570421 -96435 249 4 Discharging
86080.64 42 3539668 -187378 249 4 Discharging
86090.72 42 3528574 -311279 249 4 Discharging
86100.80 42 3581710 -60424 249 4 Discharging
86110.87 42 3556213 -216827 249 4 Discharging
86120.95 42 3554850 -255279 249 4 Discharging
86131.03 42 3586187 -58898 249 4 Discharging
86141.11 42 3563803 -123748 249 4 Discharging
86151.18 42 3521957 -197448 249 4 Discharging
86161.97 42 3544729 -176696 249 4 Discharging
86172.14 42 3544924 -294800 249 4 Discharging
86182.21 42 3569059 -144195 249 4 Discharging
86192.34 42 3550957 -234832 249 4 Discharging
86202.42 42 3569837 -128784 249 4 Discharging
86212.50 42 3569253 -143127 249 4 Discharging
86222.59 42 3568085 -98724 249 4 Discharging
86232.66 42 3541226 -177917 249 4 Discharging
86242.73 42 3584240 -59051 249 4 Discharging
86252.81 42 3584435 -59509 249 4 Discharging
86262.89 42 3566918 -105896 249 4 Discharging
86272.97 42 3582489 -59356 249 4 Discharging
86283.06 42 3547649 -289306 249 4 Discharging
86293.14 42 3539085 -175933 249 4 Discharging
86303.21 42 3520594 -252075 249 4 Discharging
86313.29 42 3518453 -313263 249 4 Discharging
86323.37 42 3578596 -95214 249 4 Discharging
86333.45 42 3582294 -66986 249 4 Discharging
86343.53 42 3576260 -59509 249 4 Discharging
86353.64 42 3578791 -59661 249 4 Discharging
86363.72 41 3578012 -58593 249 4 Discharging
